"";"spalte";"TextBlock";"TopMargin";"indhold";"år";"samling"
"11500";1397;7;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"Jeg har ikke været tilhænger af, at man skulle skære ned på børnetilskuddene, men har erkendt, at det kunne være nødvendigt i den økonomiske situation. Mig bekendt har kristeligt folkeparti også tilsluttet sig det forlig, som går ud på, at man skal spare 800 mill. kr. på børnetilskuddene, og uanset om man gør disse penge indtægtsregulerede eller ej, så bliver det en nedskæring på børnetilskuddene. Jeg er ikke tilhænger af den, og jeg beklager den også, men man kan ikke rende fra sine ord på den måde, som fru Inge Krogh vil gøre her.";"1974";"1"
"11501";1397;8;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"Når fru Inge Krogh har fået en oplysning af en overlæge om, at der er en kvinde, der har fået foretaget et abortindgreb, fordi hun hellere ville have en rejse til Mallorca, vil jeg spørge, om den overlæge egentlig ikke har overtrådt sin tavshedspligt. Det har han, så vidt jeg kan se.";"1974";"1"
"11502";1397;9;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"Hr. Poul Boeg vil jeg gerne spørge, om han normalt, når han tager stilling til lovforslag herinde, blot baserer den på enkelte personers bemærkninger, eller om han prøver på at anlægge et bredere syn. Den tale, han holdt, tyder på, at han retter sig efter bare en enkelt person, og ikke ser på, at der kan også være andre personer, der er kommet i pressede situationer — og i høj grad ville være kommet i det, hvis de havde gennemført svangerskabet.";"1974";"1"
"11503";1397;10;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"Hr. Poul Boeg sagde, at netop i dag, hvor vi har så. mange sociale, økonomiske og tekniske fremskridt, skulle det ikke være nødvendigt. Ved hr. Poul Boeg ikke, at det største problem i denne verden er befolkningstilvæksten?";"1974";"1"
"11504";1397;11;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"Eva Gredal (S):";"1974";"1"
"11505";1397;12;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"Fru Lone Dybkjær var inde på noget af det, jeg ville spørge om, men jeg vil gerne gentage spørgsmålet, og jeg vil gerne have et svar fra fru Inge Krogh. Er kristeligt folkeparti ikke deltager i det forlig, som siger, at ca. 1 mia kr. skal spares på børnetilskuddene? Jeg synes, det er lidt af en hyklerisk optræden, når man taler om, at man vil ikke gå ind på besparelser på børnetilskudsområ-det. Det har man gjort.";"1974";"1"
"11506";1397;13;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"Hanne Reintoft (DKP):";"1974";"1"
"11507";1397;14;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"Nu er jeg tilfældigvis selv socialrådgiver på netop gynækologisk afdeling på Københavns amtssygehus, og jeg vil gerne fortælle fru Inge Krogh, at vi for længe siden har opgivet at tage social anamnese inden de abortindgreb; man vil ikke belaste kvinden med det, og der er ikke tid til det, så sociale oplysninger af den art kan kun hvile på ganske almindelig frokoststuekonversation, i hvert fald ikke på direkte patientmateriale, for vi udspørger dem ikke.";"1974";"1"
"11508";1397;15;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"(Kort bemærkning).";"1974";"1"
"11509";1397;16;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"Poul Boeg (CD):";"1974";"1"
"11510";1397;17;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"Fru Lone Dybkjær var så venlig at rette et spørgsmål til mig, nemlig om, hvad der var grundlaget for min holdning. Dertil vil jeg gerne svare, at hun naturligvis har ret i sin formodning om, at jeg træffer mine beslutninger og indtager min holdning på et bredt grundlag, på det bredest mulige grundlag. Når jeg nævnte et eksempel, så var det netop kun et eksempel, specielt for at tilkendegive, at der ikke var tale om nogen som helst form for skrivebordsfantasi fra min side, men det var naturligvis ikke udtømmende og det eneste grundlag, jeg havde.";"1974";"1"
"11511";1397;18;"1397 1/11 74: 1. beh. af f: t. 1. vedr. svangerskabsafbrydelse. 1398";"Dernæst gjorde fru Lone Dybkjær en bemærkning om problemet med befolkningstilvækst. Jeg er helt enig 'med hende i princippet. Min opfattelse er altså bare, at der er andre og bedre måder at opnå en begrænsning i befolkningstilvæksten på end ved fri abort.";"1974";"1"
"11512";1399;1;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"1974";"1"
"11513";1399;2;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"Chr. Christensen (KrF):";"1974";"1"
"11514";1399;3;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"Jeg vil gerne sige til fru Eva Gredal, at det er rigtigt, at kristeligt folkeparti har taget medansvar for landets økonomiske situation, og at man i disse forhandlinger blev stillet over for besparelser på 1 mia kr. på børnetilskudsområdet. Det må også være fru Eva Gredal bekendt, at netop kristeligt folkeparti foranledigede, at dette beløb blev nedsat til de 800 mill. kr. Det er nok også bekendt, at vi fortsat er af den opfattelse, at børnetilskuddet bør reduceres så socialt som overhovedet muligt.";"1974";"1"
"11515";1399;4;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"Det problem, der er rejst i forbindelse med debatten her, står for mig sådan, at vi står over for den kendsgerning, at vi i Danmark i dag i virkeligheden afliver hvert fjerde af vore ufødte børn.";"1974";"1"
"11516";1399;5;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"Forslaget her ønsker jeg efter min bedste overbevisning ikke fremmet af hykleriske eller af taktiske grunde, men fordi jeg tror, et menneske er skabt af Gud og dermed også er givet livet af Gud, og jeg kan ikke se, det er rigtigt, at vi af hensyn til et andet menneskes sociale ve og vel har ret til at dræbe et barn.";"1974";"1"
"11517";1399;6;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"Et sådant nej til at gøre dette må efterfølges af et klart ja til at ordne forholdene sådan, at en mor får størst mulig chance for at gennemføre sit svangerskab, og det betyder, at vi må tage ansvar for at støtte menneskeligt, men også økonomisk, sådan at der er et klart tilbud til en mor, så hun kan gennemføre sit svangerskab.";"1974";"1"
"11518";1399;7;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"Der er ikke mindst fra fru Gerda Møllers side stillet det spørgsmål til kristeligt folkeparti: tror man da, at medlemmernes holdning er ændret, siden man sidst drøftede spørgsmålet? Jeg vil gerne spørge fru Gerda Møller: mener fru Gerda Møller, at det er lovforslagets hovedsigte? Mener fru Gerda Møller, at sagens kerne — vores ret til at aflive det ufødte barn — er det centrale, eller er det et spørgsmål om, hvorvidt medlemmernes holdning er ændret?";"1974";"1"
"11519";1399;8;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"Der blev spurgt: vil kristeligt folkeparti tage ansvaret for de illegale aborter? Jeg er klar over dette store problem, men jeg vil da gerne sige, at illegale aborter er også efter min opfattelse ensbetydende med at man fratager barnet livet. Det er de legale aborter, når vi giver ret hertil, jo også.";"1974";"1"
"11520";1399;9;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"De illegale aborter har vel nok for en stor del deres årsag i, at mulighederne i mange";"1974";"1"
"11521";1399;10;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"tilfælde er for små for, at en mor kan gennemføre sit svangerskab. Vi fremsatte forslag sidste samling, som var begrundet i, at vi gerne ville orientere moderen så godt som overhovedet muligt om de muligheder, der forelå. Det mente tingets flertal ikke skulle gennemføres. De illegale aborter må vi tage medansvar for på den måde, at vi må gennemføre de følgeforallstaltnillger, som gør det muligt, at færrest muligt skal igennem en såkaldt illegal abort. De lovforslag, der kommer til behandling om 14 dage, er jo netop følgelovene til det forslag, der behandles her.";"1974";"1"
"11522";1399;11;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"Arne Bjerregaard (KrF):";"1974";"1"
"11523";1399;12;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"Der er jo sagt mange smukke ord om os, og ude omkring i dette land har vi også hørt mange smukke ord som „hyklere"", „farisæere"", og hvad man nu ellers kan møde. Jeg ved ikke af, at jeg nogen sinde har brugt dette udtryk, og jeg mener også, at jeg har prøvet på at forsvare kommunisternes ret til at have en holdning, også i skolen. Jeg mener også, vi må have ret til at have en holdning uden at skulle karakteriseres som hyklere og farisæere.";"1974";"1"
"11524";1399;13;"1399 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1400";"Fru Inge Fischer Møller sammenligner dødsstraf i krigstilfælde og abort og siger, at det er mærkeligt, at vi ikke vil stemme for fri abort, men vil stemme for dødsstraf i krigstilfælde. Jeg skal da ærligt indrØlnme, at jeg stemte — det gjorde ikke hele gruppen, men jeg gjorde det — for dødsstraf i krigstilfælde ud fra den betragtning, at bl. a. fru Inge Fischer Møller ønskede dødsstraf over de små. Så kan man ikke komme og sige, at så ønsker man ikke i andre tilfælde dødsstraf. Jeg forventede dengang simpelt hen, at der ville blive et flertal imod os i dette ting, hvad angår abort, det skal jeg ærligt indrømme, og så længe man ikke på det ene punkt ønsker at respektere livet, må vi sige: så kan vi ikke være med til at indgyde folk den tro, at de samme mennesker ene er motiveret af den humanisme, som de påberåber sig her, når det drejer sig om dødsstraf i krigstilfælde. Bl. a. socialdemokratiet var med til at vedtage loven om dødsstraffen med tilbagevirkende kraft, og så kommer man i humanismens navn og siger: nu vil man langt ud i fremtiden være med til at afskaffe dødsstraffen i bestemte tilfælde. Dødsstraffen har vi i dag. Det, man";"1974";"1"
"11525";1401;1;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"1974";"1"
"11526";1401;2;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"[Arne Bjerregaard.]";"1974";"1"
"11527";1401;3;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"skal tage stilling til i dag, er, om man skal straffe nogen, som er uønskede, med døden.";"1974";"1"
"11528";1401;4;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Med hensyn til frihed vil jeg sige: ja, hvad er frihed? Jeg kunne næsten have lyst til at citere professor Hal Koch, der bl. a. siger:";"1974";"1"
"11529";1401;5;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"„Frihed som dyrisk frihed er noget vrøvl, men åndens frihed, den rækker ud, også over det rent legemlige"".";"1974";"1"
"11530";1401;6;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Det er det sidste, som stort set er blevet diskuteret her i dag, i stedet for den etik og den, skal vi sige opløftende medmenneskelighed, som skulle være i det. Frihed, det er at leve med medmennesker, frihed, det er at forstå medmennesker, og frihed, det er med medmennesket at løfte sig op på et højere plan end det dyriske for måske, hvis jeg må sige det poetisk, i salighedens sum at stå med medmennesket i hånden mod noget, der rækker ud over denne dyriske tilværelse, som vi undertiden vil gøre den til.";"1974";"1"
"11531";1401;7;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"(Kort bemærkning).";"1974";"1"
"11532";1401;8;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Lone Dybkjær (RV):";"1974";"1"
"11533";1401;9;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Hr. Poul Boeg sagde, at der fandtes andre og bedre præventionsmetoder end fri abort. Ja, det kan vi ikke blive uenige om, det er og bliver en nødløsning, og jeg tror ikke, at nogen kvinder, der er i stand til at tage vare på sig selv, betragter fri abort som andet end en nødløsning.";"1974";"1"
"11534";1401;10;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Så vil jeg gerne sige til hr. Poul Boeg, at éns arbejde nu ikke bliver mindre skrive-bordsagtigt af, at man har et enkelt eksempel at henvise til. Det er nu kun, hvis man går en lille smule grundigere til værks og overvejer argumenterne for og imod fri abort på en bredere måde, at man kommer ud over skrivebordsarbejdet.";"1974";"1"
"11535";1401;11;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Til hr. Chr. Christensen vil jeg blot stille ét spørgsmål: står kristeligt folkeparti ved deres forlig, eller gør de det ikke? Jeg synes, der her er skabt megen usikkerhed om det.";"1974";"1"
"11536";1401;12;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Poul Dam (SF):";"1974";"1"
"11537";1401;13;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Det er ganske klart, at der er ingen, der fornægter de syv ærede medlemmers ret til at have en holdning. Vi er derimod nogle, der på det bestemteste fornægter deres ret til at hævde, at denne holdning skulle have noget som helst at gøre med kristendom.";"1974";"1"
"11538";1401;14;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Inge Fischer Møller (S):";"1974";"1"
"11539";1401;15;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Det bliver endnu mere beklageligt, efter-";"1974";"1"
"11540";1401;16;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"hånden som debatten skrider frem. Det er underligt, at kristeligt folkeparti tør fremsætte et lovforslag uden også grundigt at kende baggrunden for den nugældende lovs fremsættelse.";"1974";"1"
"11541";1401;17;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Man husker sikkert godt, at før vi fik den nugældende lov, var det sådan, at en kvinde kunne få foretaget svangerskabsafbrydelse inden for en periode af 16 uger. Med den nugældende lov er det nedsat til 12 uger, og når vi kan gå så kraftigt ind for at støtte bevarelsen af denne grænse, så hænger det sammen med, at det lægeligt jo er understøttet, at man indtil den 12. uge ikke kan betragte en graviditet som et egentligt menneske, fordi det ikke er så udviklet endnu, og det er ud fra det, vi fastholder.";"1974";"1"
"11542";1401;18;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"(Kort bemærkning).";"1974";"1"
"11543";1401;19;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Poul Boeg (CD):";"1974";"1"
"11544";1401;20;"1401 1/11 74: 1. beh. af f. t. 1. vedr. svangerskabsafbrydelse. 1402";"Det var blot fru Lone Dybkjærs sidste indlæg, der kalder mig op igen. Det var til dels rettet til mig, og derfor vil jeg gerne supplere med at give en oplysning, som jeg gav her i tinget allerede den 26. april, og fru Lone Dybkjær kan, hvis hun er interesseret, læse om den i sp. 5716. Den går ud på, at jeg har haft lejlighed til at drøfte dette anliggende med forskellige medarbejdere ved mødrehjælpen, herunder, kan jeg godt sige, med en særdeles højtstående embedsmand ved mødrehjælpen, men jeg har, mener jeg selv, det gode princip, at jeg ikke citerer folk ved navn, medmindre jeg får deres tilladelse, og den har jeg ikke indhentet. Jeg kunne sikkert få den, hvis det interesserer fru Lone Dybkjær. Det, som jeg erfarede i mødrehjælpen, er ganske enkelt, at det er et hyppigt forekommende fænomen, at kvinder, der får fri abort, senere fortryder det.";"1974";"1"
